Global_influence_score	,screen_name	,Global_rank
144.0,garvitins,42741
144.0,garvitins,42742
144.0,garvitins,42743
144.0,garvitins,42744
144.0,garvitins,42745
144.0,garvitins,42746
144.0,garvitins,42747
144.0,NishiInsan,42748
144.0,garvitins,42749
144.0,garvitins,42750
144.0,garvitins,42751
144.0,garvitins,42752
144.0,garvitins,42753
144.0,garvitins,42754
144.0,garvitins,42755
144.0,garvitins,42756
144.0,garvitins,42757
144.0,garvitins,42758
144.0,garvitins,42759
144.0,garvitins,42760
144.0,garvitins,42761
144.0,garvitins,42762
144.0,garvitins,42763
144.0,garvitins,42764
144.0,ImperfectGirl07,42765
144.0,alpaslan39,42766
144.0,picinrt,42767
144.0,atarlisozler_,42768
144.0,Asteroskonirt,42769
144.0,senolatamdeck,42770
144.0,Yavru1Kunduz,42771
144.0,HerTeldenDinle,42772
144.0,cool_baby20,42773
144.0,ErciyesKayak_,42774
144.0,eflatunlove,42775
144.0,Ece_Zaim,42776
144.0,hayatimdasinbe,42777
144.0,gafletteyim_,42778
144.0,LeYLaLiHaSrET_1,42779
144.0,quaresmaa1261,42780
144.0,karikaturk01,42781
144.0,sezenaksunuzz,42782
144.0,DeryaDuruuuu,42783
144.0,kizlaramesajlar,42784
144.0,hemsireyiiz,42785
144.0,slmbnturkbeyi,42786
144.0,Rtcinizim,42787
144.0,RakiGecesi,42788
144.0,mavi_ay_sensin,42789
144.0,aylin_1100,42790
144.0,demsacar,42791
144.0,dicle_dmr34,42792
144.0,zeliha_ates3,42793
144.0,yarayikapatsan,42794
144.0,aylin_neh,42795
144.0,mertalkantr,42796
143.0,HottingeJL15,42797
143.0,obxmike,42798
143.0,JerryBHoosier,42799
143.0,collier30,42800
143.0,JohnIrwin16,42801
143.0,juicer76,42802
143.0,LubbersChad,42803
143.0,DW__17,42804
143.0,teddyk95,42805
143.0,CM_GirlsSoccer,42806
143.0,bballcoach_44,42807
143.0,mccooley15,42808
143.0,Lincmusser,42809
143.0,BoczulakSteven,42810
143.0,dac1517,42811
143.0,Tuck_face,42812
143.0,TCCMarkMarvin,42813
143.0,JDHott22,42814
143.0,PReganUKC,42815
143.0,Gibbons285Tg,42816
143.0,kylemoore20,42817
143.0,cpaszko31,42818
143.0,Bobstambaze,42819
143.0,CoachSteveAllen,42820
143.0,mredwine85,42821
143.0,jclambert33,42822
143.0,toshea1,42823
143.0,pat_mcintire,42824
143.0,Doubleduece2272,42825
143.0,JnizzJoe,42826
143.0,JeffScottBall,42827
143.0,SHSPrincipal,42828
143.0,aastephe,42829
143.0,coach_coomer,42830
143.0,JeffDeverBgcs,42831
143.0,jass_uppal610,42832
143.0,jass_uppal610,42833
143.0,jass_uppal610,42834
143.0,jass_uppal610,42835
143.0,jass_uppal610,42836
143.0,jass_uppal610,42837
143.0,jass_uppal610,42838
143.0,jass_uppal610,42839
143.0,jass_uppal610,42840
143.0,jass_uppal610,42841
143.0,jass_uppal610,42842
143.0,jass_uppal610,42843
143.0,jass_uppal610,42844
143.0,jass_uppal610,42845
143.0,jass_uppal610,42846
143.0,jass_uppal610,42847
143.0,jass_uppal610,42848
143.0,jass_uppal610,42849
143.0,jass_uppal610,42850
143.0,jass_uppal610,42851
143.0,jass_uppal610,42852
143.0,jass_uppal610,42853
143.0,jass_uppal610,42854
143.0,jass_uppal610,42855
143.0,jass_uppal610,42856
143.0,jass_uppal610,42857
143.0,jass_uppal610,42858
143.0,jass_uppal610,42859
143.0,insa_sethi,42860
143.0,insa_sethi,42861
143.0,insa_sethi,42862
143.0,insa_sethi,42863
143.0,insa_sethi,42864
143.0,_senden,42865
143.0,muslumbabax,42866
143.0,V_M_Turkiye,42867
143.0,rthesabim_1,42868
143.0,hatice_bozkurt9,42869
143.0,SudemCemreatay,42870
143.0,Maviiayy75,42871
143.0,aleynaadiyin,42872
143.0,aksungur571,42873
143.0,Mr_aysegul,42874
143.0,ayca_1100,42875
143.0,sonsuzluk64,42876
143.0,demiirceyda,42877
143.0,AnlatmakCokZor,42878
143.0,minikkunduz123,42879
143.0,Sonnsuz_Ask,42880
143.0,edakiilic,42881
143.0,cilingirhuso,42882
143.0,ayferalemdar,42883
143.0,tuanaulker07,42884
143.0,Resadabii,42885
143.0,sinirlibiberr,42886
143.0,efesimolsana,42887
143.0,sorguevi,42888
143.0,onrmbn,42889
143.0,0guzhanb3y,42890
143.0,karayeIpoyraz,42891
143.0,yagiz_blt,42892
143.0,haberkesfet,42893
143.0,Obsesifprofil,42894
143.0,muruvet_1,42895
143.0,acmszslm,42896
143.0,dsgamesforfree,42897
143.0,Uvuvweossas,42898
143.0,berkecanmeri,42899
143.0,icinizdenxls,42900
143.0,affetmedimonu,42901
143.0,SimgecimD,42902
143.0,LeYLaLiDuSLeRe,42903
143.0,okizkimya,42904
143.0,Niyoniyort,42905
143.0,maydonozmorol,42906
143.0,paarrooddii,42907
143.0,aslitroloji,42908
143.0,sfutpc,42909
143.0,sensoyledostum,42910
143.0,devrimmelevlii,42911
143.0,korkurtata,42912
143.0,berkayxprofil,42913
143.0,ayarsiz___,42914
143.0,Sennolsanbari,42915
143.0,sonsuzadeksin,42916
143.0,retweet_RT01,42917
143.0,OfficialBuseNur,42918
143.0,son_demli,42919
143.0,Donttmeys,42920
143.0,EfsaneR_78,42921
143.0,tweetefemm,42922
143.0,omeroit,42923
143.0,kupa_papazii,42924
143.0,33feruz27,42925
143.0,Baalrengiiiii1,42926
143.0,deryaozil,42927
143.0,odununpatronu,42928
143.0,AtaberkUlusoy,42929
143.0,otortfavprofil,42930
143.0,emindiyin,42931
143.0,gokyuzumayk,42932
143.0,Katyaatr,42933
143.0,kiztanrica1,42934
143.0,zeytincibaba,42935
143.0,oguzsoyluturk,42936
143.0,paronayakbrk3,42937
143.0,paronayakbrk5,42938
143.0,hiclipapatya,42939
143.0,iyi_twetler,42940
143.0,mematibondd,42941
143.0,Karizmatik____,42942
143.0,yelizgok6,42943
143.0,olric8787,42944
143.0,kaytanss,42945
143.0,BeyyAtsiz,42946
143.0,naylonduran,42947
143.0,iamarasbulut,42948
143.0,m7_yudouhu,42949
143.0,pJtWysHR3Q3agCQ,42950
14282.0,khk_0312,42951
142.0,hillie5,42952
142.0,Quinton_Harris,42953
142.0,profcstark,42954
142.0,ElizabethLann1,42955
142.0,claytoncargill,42956
142.0,Brandy_Wine40,42957
142.0,rustystubbs,42958
142.0,rustystubbs,42959
142.0,TeeBiggs,42960
142.0,SportNe10191674,42961
142.0,SportNe10191674,42962
142.0,socialist666,42963
142.0,petaxli,42964
142.0,IvanOakwood,42965
142.0,Markatron55,42966
142.0,MoJohn8510,42967
142.0,blinkingsam,42968
142.0,claytoncargill,42969
142.0,TedKottler,42970
142.0,TeeBiggs,42971
142.0,arudwick,42972
142.0,bootang25,42973
142.0,_PeteSmith_,42974
142.0,melissa137_505,42975
142.0,DanMKervick,42976
142.0,corgizhukov,42977
142.0,MellieSligh,42978
142.0,KeeangaYamahtta,42979
142.0,MellieSligh,42980
142.0,dustweetr,42981
142.0,nerd_2431,42982
142.0,17ShortFuse,42983
142.0,latasha_bradley,42984
142.0,LoniLove,42985
142.0,NotPartEggplant,42986
142.0,CaracPotts,42987
142.0,countwolfgang,42988
142.0,metsfanheatherb,42989
142.0,Deadl_E_Cheese,42990
142.0,AlgernonActor,42991
142.0,llxnne,42992
142.0,politiquestions,42993
142.0,kmart93,42994
142.0,YQRosie,42995
142.0,chasbwalker,42996
142.0,primordialstew,42997
142.0,ErinRiordan92,42998
142.0,stillnfac,42999
142.0,atmcleod,43000
142.0,atmcleod,43001
142.0,ErinKoury,43002
141.0,mellissa_french,43003
141.0,garrettwattpad,43004
141.0,melixthetic,43005
141.0,WatchMae,43006
141.0,deathly_howell,43007
141.0,fromlarrystable,43008
141.0,Stephcundall,43009
141.0,simplybobbi10,43010
141.0,isabelro22400,43011
141.0,Gabbie_xoxx,43012
141.0,avaherring11,43013
141.0,protectcheryll,43014
141.0,katiexsterling,43015
141.0,bunnychild_97,43016
141.0,saku____ya,43017
141.0,ToffaGomeru,43018
141.0,krislouder,43019
141.0,Hjrrocks,43020
141.0,rocio_rociob,43021
141.0,_SarahManning__,43022
141.0,__nrmady__,43023
141.0,jojoaro0618,43024
141.0,RRAJJAIDHARRA,43025
141.0,hannahclgeer,43026
141.0,sofiibalzola,43027
141.0,EricaHickman72,43028
141.0,seokjingled_,43029
141.0,infinitynspace,43030
141.0,theflowpgawd14_,43031
141.0,Hopefulheroine2,43032
141.0,fairytwaimz1,43033
141.0,ostr_1,43034
140.0,FogartyBeth,43035
140.0,DutchieFlair,43036
140.0,PhillyTheBoss,43037
140.0,YaBoyJoeyB,43038
140.0,jberrrrr,43039
140.0,StricklinTJ,43040
140.0,lancemarx,43041
140.0,soulcityusa,43042
140.0,Schlogan34,43043
140.0,ShonJ_,43044
140.0,j__glaze,43045
140.0,jroff5,43046
140.0,TheMcGinnisKyle,43047
140.0,FireHakstol,43048
140.0,Tenacious_Prod,43049
140.0,droe19,43050
140.0,_Smoov6,43051
140.0,DerekSikkink,43052
140.0,jrvirden,43053
140.0,ParkerMcDonald3,43054
140.0,kaitlynXdirk,43055
140.0,Chmphilanthropy,43056
140.0,deimachy,43057
14.542553191489361,ShaunKing,43058
14.0,ivicasagrande,43059
14.0,BrentSchwartzz,43060
14.0,SInow,43061
14.0,totallymaricruz,43062
14.0,openactiveio,43063
14.0,edlittlertv,43064
1395.0,InstantRHIplay,43065
1395.0,DrTGIF,43066
1395.0,DrTGIF,43067
1395.0,BurnItDownPod,43068
1395.0,InstantRHIplay,43069
1395.0,InstantRHIplay,43070
1395.0,_LolaBunniixo,43071
1395.0,ThisIsIfe,43072
1395.0,LamarMarch,43073
1395.0,Tinaberbina,43074
1395.0,paidindust,43075
1395.0,Syriah_D,43076
1395.0,literallymaeve,43077
1395.0,_hoemo,43078
1395.0,_Olori15,43079
1395.0,BibiBlissful,43080
1395.0,KaysenHarlow,43081
1395.0,soulfauxreal,43082
1395.0,TeeThaGoddess,43083
1395.0,RedDahliaPR,43084
1395.0,tytonidae77,43085
1395.0,_Shangri_La,43086
1395.0,gabbyguzmonster,43087
1395.0,InstantRHIplay,43088
1395.0,Kim_Buh_Lee,43089
1395.0,TylerTee__,43090
1395.0,HBlackHSeattle,43091
1395.0,Nadia20,43092
1395.0,DrTGIF,43093
1395.0,Americana84,43094
1395.0,ashleyyymooree,43095
1395.0,brownandbella,43096
1395.0,Ink_of_Nous,43097
1395.0,UhOhMomCanTweet,43098
1395.0,jasper__brown,43099
1395.0,katbairwell,43100
1395.0,elknight20,43101
1395.0,visticuffs,43102
1395.0,TezMillerOz,43103
1395.0,jennyhunterdc,43104
1395.0,ChiChi_Lynn,43105
1395.0,DeebleJeemp,43106
1395.0,BurnItDownPod,43107
1395.0,mumbles_j,43108
1395.0,EqueenofMars,43109
1395.0,rosegoldlovely,43110
1395.0,35DBack,43111
1395.0,Casius_,43112
1395.0,CommieTraitor,43113
1395.0,NotGeauxGabby,43114
1395.0,EDIBLU,43115
1395.0,Cavill1204,43116
1395.0,julietmbeverly,43117
1395.0,Charliehawco,43118
1395.0,zsazsaZavia,43119
1395.0,Doubting_Tom,43120
1395.0,normerika,43121
1395.0,RiccardoCabeza,43122
1395.0,CertainshadesL,43123
1395.0,strawbgloss,43124
1395.0,saraknowsbest,43125
1395.0,watermelondriia,43126
1395.0,MinoWarrior,43127
1394.0,pilky,43128
1394.0,lillelle,43129
1394.0,Yannfoolery,43130
1394.0,erinwithans,43131
1394.0,TeaFreak97,43132
1394.0,heartswakes,43133
1394.0,abriviated,43134
1393.0,MiLLkeSmooV,43135
1393.0,abundiz322,43136
1393.0,sweetpb,43137
1393.0,wanderson91,43138
1393.0,geekgirldiva,43139
1393.0,wanderson91,43140
1393.0,Blackp8gan86,43141
1393.0,PoeticEcstasy_,43142
1393.0,tinyhumxn,43143
1393.0,maxwelpowerup,43144
1393.0,Rxobynn,43145
1393.0,markiebeth,43146
1393.0,Deuce_exMachina,43147
1393.0,Pobaldy,43148
1393.0,xiomaramorenita,43149
1393.0,Kayla_DC,43150
1393.0,Pobaldy,43151
1393.0,dendria,43152
1393.0,sweetpb,43153
1393.0,G_Amspaugh,43154
1393.0,ElainaJanelle,43155
1393.0,ProfYolonda,43156
1393.0,Blackp8gan86,43157
1393.0,KORichardson,43158
1393.0,mediocremami,43159
1393.0,PlanetJaz,43160
1393.0,Claryce_,43161
1393.0,BraxtonWallace1,43162
1393.0,DB_Alon,43163
1393.0,CPC_yes,43164
1393.0,chloe_antoniaa,43165
1393.0,jasminedesireex,43166
1393.0,abundiz322,43167
1393.0,fatphrodite,43168
1393.0,nadjacydney,43169
1393.0,s_rdz,43170
1393.0,Def_Koyshard,43171
1393.0,Kaygee13_,43172
1393.0,Qckidd_704NC,43173
1393.0,FKanuteh,43174
1393.0,disorderedstar,43175
1393.0,clear_imagery,43176
1393.0,successwsagiven,43177
1393.0,reardonevan,43178
1393.0,OT50YL,43179
1393.0,QwanZone,43180
1393.0,KateMerlie,43181
1393.0,DavettaYognaut,43182
1393.0,chasingskylines,43183
1393.0,AllieJayBabyy,43184
1393.0,pettydad_jpg,43185
1393.0,cbsmitty94,43186
1393.0,BadieeJaii_,43187
1393.0,missleighcarter,43188
1393.0,AllThtJazzzz,43189
1393.0,SciFlyer78,43190
1393.0,PoeticEcstasy_,43191
1393.0,commietantric,43192
1393.0,Hopeforever9,43193
1393.0,cw_marie,43194
1393.0,ranavain,43195
1393.0,Ehmannky,43196
1393.0,SubSaharan_Soul,43197
1393.0,wrathofains,43198
1393.0,773Koi,43199
1393.0,TaRiiOoo,43200
1393.0,fonzfranc,43201
1393.0,HereIsMySpout,43202
1393.0,runstooslow,43203
1393.0,stanthenigerian,43204
1393.0,nebulawade,43205
1393.0,MiLLkeSmooV,43206
1393.0,LookAtDustin,43207
1393.0,_blackmanrising,43208
1393.0,GuusHenkBremer,43209
1393.0,PushaStee,43210
1393.0,AlejEleven,43211
1393.0,StevenBeargal,43212
1393.0,Nettaaaaaaaa,43213
1393.0,Nichilles,43214
1393.0,johnabooth,43215
1393.0,tentaclemade,43216
1393.0,GrowlyCub,43217
1393.0,hitdogsholler,43218
1393.0,yaneayao,43219
1393.0,cosmicfIowers,43220
1393.0,TrippyJing,43221
1393.0,dancardenas85,43222
1393.0,liztate_,43223
1393.0,abundiz322,43224
1393.0,allDAEeveryday_,43225
1393.0,32wig,43226
1393.0,blugrlinrdstate,43227
1393.0,oursisthehour,43228
1393.0,elwoodicious,43229
1393.0,phylonyah,43230
1393.0,hadejiabri,43231
1393.0,proappetite,43232
1393.0,chicpeakandbe,43233
1393.0,pearwaldorf,43234
1393.0,reyjrar,43235
1393.0,ehhhleddy,43236
1393.0,ashtonyount,43237
1393.0,MightyXRay,43238
1393.0,DannoVanno,43239
1393.0,jacquelynclaire,43240
1393.0,BigL17_,43241
1393.0,madalenamcneil,43242
1393.0,theshyion,43243
1393.0,TheDreadEmpress,43244
1393.0,Zoeeveelution,43245
1393.0,Mbalzy_n,43246
1393.0,fruitpreserve,43247
1393.0,OperationFilth_,43248
1393.0,3rdbrowngirl,43249
1393.0,d_m_elms,43250
1393.0,officialbword,43251
1393.0,OnaohD,43252
1393.0,ASking254,43253
1393.0,bess_p_hamilton,43254
1393.0,1yearofletters,43255
1393.0,coffeespoonie,43256
1393.0,PernellThomas,43257
1393.0,PhotoFrog,43258
1393.0,airadam13,43259
1393.0,knastymike,43260
1393.0,MsChelseaSlater,43261
1393.0,DA_Osorio,43262
1393.0,SYMONERAIDER,43263
1393.0,izgo21,43264
1393.0,wanderson91,43265
1393.0,jameyhatley,43266
1393.0,_KingSusie,43267
1393.0,AmazingDouglass,43268
1393.0,Miami_Morena,43269
1393.0,WeLiveNative,43270
1393.0,miranfahal_,43271
1393.0,WeLiveNative,43272
1393.0,DrizzyShake,43273
1393.0,b_eternal757,43274
1393.0,lastcharmander,43275
1393.0,WitchMerri,43276
1393.0,Todd_Amplified,43277
1393.0,StephunUrkel,43278
1393.0,khealywu,43279
1393.0,NerdyMochaDoc,43280
1393.0,MobleyRex,43281
1393.0,geekgirldiva,43282
1393.0,PaulFreelend,43283
1393.0,created_uniqlyy,43284
1393.0,Rayrayannem,43285
1393.0,HOPn2light,43286
1393.0,laughterkey,43287
1393.0,mypennyfair,43288
1393.0,MKBJR86,43289
1393.0,ro_rocka,43290
1393.0,tinyhumxn,43291
1393.0,Nesient,43292
1393.0,aalol_12,43293
1393.0,HumanHouseCat,43294
1393.0,HanaTheHutt,43295
1393.0,BlkFreeThinkers,43296
1392.0,JDACW,43297
1392.0,Kinniska,43298
1392.0,BJCG0830,43299
1392.0,crankyashley,43300
1392.0,Kinniska,43301
1392.0,Linbei_,43302
1392.0,wats_ur_secret,43303
1392.0,LordDxYZ,43304
1392.0,TheDaneAult,43305
1392.0,ChristianLipski,43306
1392.0,jus_lovely,43307
1392.0,Will_IKeelYou,43308
1392.0,YellaSunshine,43309
1392.0,Stephan_KC135,43310
1392.0,thebibliophile1,43311
1392.0,ijgianna,43312
1392.0,africangirlmuz,43313
1392.0,TheOTAPShow,43314
1392.0,Mitsawokett,43315
1392.0,MartinAinsley,43316
1392.0,______Sierra,43317
1392.0,_RebeccaMarques,43318
1392.0,marissaaevans,43319
1392.0,bani_amor,43320
1392.0,Blossoming_Nova,43321
1392.0,mekeishamadto,43322
1392.0,CrystalAutist,43323
1392.0,lawren_notloren,43324
1392.0,vylhart,43325
1392.0,Tolu_Aderonke,43326
1392.0,jpnoblejr,43327
1392.0,jpnoblejr,43328
1392.0,goodnewsgoddess,43329
1392.0,TXJennieK,43330
1392.0,tehsoah,43331
1392.0,JezebelButler,43332
1392.0,JDACW,43333
1392.0,Dirk2112,43334
1392.0,TheAugustAuthor,43335
1392.0,M_Voisine,43336
1392.0,netoman,43337
1392.0,Romanticide,43338
1392.0,j_d_king,43339
1392.0,cheetodystopia,43340
1392.0,DrrtyGold,43341
1392.0,MatriarchAthena,43342
1392.0,JennDoubleu,43343
1392.0,lilbearlawson,43344
1392.0,bonomoam,43345
1392.0,HNaes,43346
1392.0,shame_y,43347
1392.0,mrbowers,43348
1392.0,illusClaire,43349
1392.0,etherrael,43350
1392.0,inferno232,43351
1392.0,doctorscience,43352
1392.0,lemmeliveitup,43353
1392.0,barffknsimpson,43354
1392.0,BJCG0830,43355
1392.0,such_a_dingbat,43356
1392.0,MarcianTobay,43357
1392.0,_gonegirl20,43358
1392.0,WomanistNerd,43359
1392.0,TheeNaturalWay,43360
1392.0,AxeloftheKey,43361
1392.0,annlemay,43362
1392.0,KadijahChloee,43363
1392.0,onlyalishak,43364
1392.0,runtodaylight,43365
1392.0,Native_Hashtags,43366
1392.0,cybxrprincess,43367
1392.0,cant_stp,43368
1392.0,SpecialKay00,43369
1392.0,Native_Hashtags,43370
1392.0,marfedora,43371
1392.0,anyankajenks,43372
1392.0,MzFizzGH,43373
1392.0,SweaterGawdt,43374
1392.0,capncrybaby,43375
1392.0,EllyThorkelson,43376
1392.0,MatriarchAthena,43377
1392.0,Sir_alex_the_13,43378
1392.0,RyanParsons31,43379
1392.0,Crabnarok,43380
1392.0,lost_mungu,43381
1392.0,HighLife89,43382
1392.0,thenikFM,43383
1392.0,pesymiist,43384
1392.0,TayciBear,43385
1392.0,therealNicholeG,43386
1392.0,tsddrake,43387
1392.0,415sunshine,43388
1392.0,tsogyi,43389
1392.0,Big_Boy_Brett,43390
1392.0,NaturalnQuirky,43391
1392.0,fetchcosmetics,43392
1392.0,TheAngryindian,43393
1392.0,lunaxramona,43394
1392.0,carminemac,43395
1392.0,1Corvid,43396
1392.0,ovoxo_deja,43397
1392.0,canyounotthx,43398
1392.0,Eyes_OnSuccess,43399
1392.0,neoqueengowon,43400
1392.0,kirathegreat,43401
1392.0,guccibonnet,43402
1392.0,Allycat_Strikes,43403
1392.0,BeholdALady,43404
1392.0,HELENS1TA,43405
1392.0,yoangel,43406
1392.0,promit_roy,43407
1392.0,BIGGYshortee,43408
1392.0,personunknown,43409
1392.0,TheRealTbyrd,43410
1392.0,exinmach,43411
1392.0,jackalsilva,43412
1392.0,PhoenycianWoman,43413
1392.0,MilKsilk,43414
1392.0,RealCBG,43415
1392.0,xlesliex01,43416
1392.0,AlwaysWicked7,43417
1391.0,ezhurb,43418
1391.0,arellarella,43419
1391.0,KalleBlomquist,43420
1391.0,cricricuriel,43421
1391.0,sugas_eyebrows,43422
1391.0,terrelly,43423
1391.0,pwhitslpd,43424
1391.0,JennyVSimile,43425
1391.0,kriyxnce,43426
1391.0,4mydamself,43427
1391.0,otterscholar,43428
1391.0,JovenConBandass,43429
1391.0,christer_bell,43430
1391.0,TamTamsWorld,43431
1391.0,jusdreday,43432
1391.0,jusdreday,43433
1391.0,jusdreday,43434
1391.0,ThegirlMelanie,43435
1391.0,JBTaughtYa,43436
1391.0,Stereo_Dee,43437
1391.0,TIGN3Y,43438
1391.0,notokyriarchy,43439
1391.0,sticksandwheels,43440
1391.0,_tamango_,43441
1391.0,niyaaabro,43442
1391.0,afroxmericana,43443
1391.0,DopeDreamsDonny,43444
1391.0,jskylerinc,43445
1391.0,a_taiyib,43446
1390.0,kittykaraoke,43447
1390.0,criticyl,43448
1390.0,Les_The_Great,43449
1390.0,oniganger,43450
1390.0,kittykaraoke,43451
1390.0,lauriecollyer,43452
1390.0,HarleighDog,43453
1390.0,oriboros,43454
1390.0,TooCoolTooCare,43455
1390.0,ashleytune15,43456
1390.0,NerdyBits001000,43457
1390.0,thisisbangin,43458
1390.0,KGarritySekerci,43459
1390.0,CaleCOTC,43460
1390.0,CLINT,43461
1390.0,NaomiKritzer,43462
1390.0,dorhall1,43463
139.0,daniel_maiato,43464
139.0,ayabonga_bhala,43465
139.0,MarvinAnder21,43466
139.0,kattun___0215,43467
139.0,camelove20231,43468
139.0,chbi_3,43469
1388.0,Trojepig,43470
1388.0,JohSanders,43471
1388.0,fangirlsmash,43472
1388.0,gmatsunade,43473
1388.0,YeahFlanny,43474
13873.0,tabasuko_rt,43475
13873.0,akku1016,43476
13873.0,my131021_,43477
13873.0,survivivor10,43478
13873.0,ki585858,43479
13873.0,pKbe4liLwe5Rhi5,43480
13873.0,aribaba06142,43481
13873.0,ymganba,43482
13873.0,iwjX5ug5mIcmb6c,43483
13873.0,yamatanitan,43484
13873.0,0316sakuyusuke,43485
13873.0,otomi22555,43486
13873.0,otomi22555,43487
13873.0,lexus619363738,43488
13873.0,14PRI2qCMLPv60C,43489
13873.0,sanacyoco,43490
13873.0,gotsu520711,43491
13873.0,8ts_dm,43492
13873.0,WioXXeF3jlIQUhm,43493
13873.0,fwCzojyv21sMFq6,43494
13873.0,idmstb,43495
13873.0,matuimotoya,43496
13873.0,Dragon74290898,43497
13873.0,dog1h,43498
13873.0,Amazist930Japan,43499
13873.0,res55re,43500
13873.0,kai__rin,43501
13873.0,asayuu0619,43502
13873.0,Amazist930Japan,43503
13873.0,asayuu0619,43504
13873.0,myskymove,43505
13873.0,yunapon1919,43506
13873.0,tomo7110oni,43507
13873.0,BTNjhv4gG31wFZO,43508
13873.0,mirainoerichan,43509
13872.0,moonsalto,43510
13872.0,melody_nika2,43511
13872.0,kitaura91,43512
13872.0,L3FwjpEi0Phqhe4,43513
13872.0,bFPXjiRYdGSAxsN,43514
13872.0,TGXCa4gg7jMqBnN,43515
13872.0,uto4747,43516
13872.0,poon287,43517
13872.0,alohamaha,43518
13872.0,moonsalto,43519
13872.0,risa0825_Tiku,43520
13872.0,rock7770810,43521
13872.0,kanacha36536617,43522
13872.0,otokomae1,43523
13872.0,sarina_0406_,43524
13872.0,Liger_SCOTTLove,43525
13872.0,CIu39,43526
13872.0,sorazirou_liver,43527
13872.0,uj6rm,43528
13872.0,TjpWNowTVxee4P4,43529
13872.0,Njmcc2C5wdUWQlR,43530
13872.0,Bxz9a1T,43531
13872.0,yupamyuwithyupa,43532
13872.0,gizmox03,43533
13872.0,mamorupei,43534
13872.0,no_684520,43535
13872.0,DAoOPF6uNPnl9mY,43536
13872.0,rikakumanoroom,43537
13872.0,nazo_7zo,43538
13872.0,first1d1d,43539
13872.0,reo87120,43540
13872.0,MK42778165,43541
13872.0,rierie226,43542
13872.0,OEWUE2s2r0Frg3O,43543
13872.0,moto37827090,43544
13872.0,rierie226,43545
13872.0,zGtr8yHEqfE3YsQ,43546
13872.0,bfJHGNNE2LLX0nh,43547
13872.0,bfJHGNNE2LLX0nh,43548
13872.0,KANA3s14,43549
13872.0,korodaisukidayo,43550
13872.0,melody_nika2,43551
13872.0,2smt1,43552
13872.0,Yuugiri2020_Kit,43553
13872.0,dai_1126ai_824,43554
13872.0,ranma_46,43555
13872.0,ranma_46,43556
13872.0,ranma_46,43557
13872.0,ranma_46,43558
13872.0,ranma_46,43559
13872.0,ranma_46,43560
13871.0,tyouuun,43561
1387.0,walnutwordsalad,43562
1387.0,pospeselr,43563
1387.0,JamesM_XXIII,43564
1387.0,bflolovergirl,43565
1387.0,coyoterose,43566
13866.0,writerMiyabi,43567
13866.0,writerMiyabi,43568
13865.0,kiyokoUeno1,43569
13861.0,mataaitaina,43570
13860.0,mitaka2015ka,43571
1386.0,Stomponato,43572
1386.0,UllerRM,43573
1386.0,anss988,43574
1386.0,jonesy89cfpd,43575
13858.0,FKiftSM1pGLMSlr,43576
13858.0,t_mart1010,43577
13858.0,t_mart1010,43578
13858.0,t_mart1010,43579
13858.0,t_mart1010,43580
13858.0,t_mart1010,43581
13858.0,t_mart1010,43582
13858.0,chiku__ri,43583
13858.0,t_mart1010,43584
13858.0,t_mart1010,43585
13858.0,t_mart1010,43586
13858.0,t_mart1010,43587
13858.0,t_mart1010,43588
13858.0,t_mart1010,43589
13858.0,t_mart1010,43590
13858.0,t_mart1010,43591
13858.0,t_mart1010,43592
13858.0,t_mart1010,43593
13858.0,t_mart1010,43594
13852.0,takeshimasu,43595
13852.0,kiwibird_nz2000,43596
13851.0,konken_next,43597
13851.0,kuyu_lu,43598
1385.0,ThaiCaliber,43599
1385.0,jonnysolo,43600
1385.0,levy2k6,43601
1385.0,BooneDockz,43602
1385.0,BoorishHobbit,43603
1385.0,ThaiCaliber,43604
1385.0,hannawilson22,43605
13849.0,Ito727Wataru,43606
13848.0,HaPGxyrw40PzKb7,43607
13848.0,mameko109,43608
13848.0,Abry3G2kqEQuUo9,43609
13848.0,usagi_2322,43610
13848.0,usagi_2322,43611
13846.0,King324Ma,43612
13846.0,KounoMab,43613
13846.0,sukapuru,43614
13846.0,tetsudra80,43615
13843.0,favoma_com,43616
13843.0,daini_mauyan,43617
13843.0,okaken0820,43618
13843.0,keitan2go,43619
13843.0,goofy073573,43620
13843.0,ryu5reo,43621
13843.0,nagixo6,43622
13843.0,KKantaro39,43623
13843.0,glQE6oHn6zkvXqr,43624
13843.0,favoma_com,43625
13842.0,tww43hEejeTxCAM,43626
13841.0,frx6oq2zb,43627
13841.0,35HHhS2UhrLQGNl,43628
13841.0,amuamu1783,43629
1384.0,Waffel113,43630
1384.0,JohnAbdallah06,43631
1384.0,EricEricanadian,43632
1384.0,ItsMaxHartBro,43633
1383.0,_lannadelrey,43634
1383.0,Staceylynn419,43635
1381.0,tha_prttygrl,43636
1381.0,CrimeVictimsOrg,43637
1381.0,moretto1983,43638
138.0,sasimariposabee,43639
138.0,yu_chaaan_s,43640
138.0,neokko1,43641
138.0,sasimariposabee,43642
138.0,tyuuta4758,43643
138.0,DCT_hyphen,43644
138.0,33_qm,43645
138.0,pinkkame0223,43646
138.0,yukiti23_hyphen,43647
138.0,Akshita_181,43648
138.0,hp8iKHKp6uu87GV,43649
138.0,lovejj1122,43650
138.0,AEtiho61,43651
138.0,t_k0423xxx,43652
